"_time","src_ip","src_zone","dest_ip","dest_zone","dest_port","packets_out","packets_in",dvc,"session_end_reason",flags,app
"2026-08-05T17:30:25.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,28,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T17:28:46.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:26:45.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:25:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,69,136,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T17:24:44.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:22:43.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:20:43.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:20:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,30,40,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T17:18:42.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:16:41.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:14:41.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:12:40.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:10:40.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:10:24.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,29,39,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T17:08:39.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:06:38.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:05:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,57,107,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T17:04:37.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:02:33.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:00:30.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T17:00:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,31,39,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:58:30.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:56:29.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:54:29.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:52:28.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:50:28.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:50:26.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,26,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:48:27.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:46:27.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:45:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,65,124,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:44:24.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:42:23.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:40:22.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:40:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,31,39,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:38:21.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:36:18.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:34:17.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:32:16.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:30:22.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,28,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:30:14.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:28:13.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:26:11.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:25:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,53,93,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:24:11.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:22:09.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:20:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,29,40,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:20:09.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:18:05.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:16:04.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:14:03.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,20,18,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:12:02.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:10:23.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,31,39,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:10:01.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:07:59.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:05:58.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:05:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,47,81,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T16:03:58.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:01:54.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T16:00:19.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,29,40,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:59:54.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:57:53.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:55:52.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:53:51.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:51:49.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:50:24.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,31,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:49:48.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:47:48.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:45:47.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:45:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,80,155,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:43:47.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:41:45.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:40:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,34,41,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:39:43.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:37:41.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:35:40.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:33:39.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:31:39.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:30:25.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,32,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:29:37.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:27:35.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:25:34.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:25:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,74,149,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:23:32.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:21:32.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:20:19.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,33,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:19:32.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:17:29.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:15:27.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:13:25.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:11:24.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:10:40.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,26,36,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:09:21.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:07:21.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:05:35.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,899,1801,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T15:05:19.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:03:18.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:01:13.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T15:00:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,35,42,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:59:13.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:57:13.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:55:12.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:53:11.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:51:10.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:50:54.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,31,40,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:49:09.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:47:07.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:45:51.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,1706,3397,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:45:06.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:43:04.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:41:04.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:40:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,27,37,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:39:03.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:37:03.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:35:01.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:32:59.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:30:59.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:30:45.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,30,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:28:58.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:26:56.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:25:44.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,1179,2340,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:24:54.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:22:53.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:20:53.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:20:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,31,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:18:51.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:16:50.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:14:49.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:12:47.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:10:47.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:10:44.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,27,37,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:08:47.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:06:46.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:05:42.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,1201,2376,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T14:04:43.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:02:43.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:00:39.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T14:00:19.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,32,37,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:58:39.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:56:38.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:54:36.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:52:35.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:50:38.000-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,37,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:50:35.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:48:34.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:46:33.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:45:34.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,768,1523,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:44:32.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:42:31.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:40:31.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:40:16.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,32,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:38:31.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
